t,dt,x,y,delta,speed,location,dialog_open,bag_open,target,panel_size,event
105.38,0.050,200,-100,0.0,0.0,Bewitcher Cave,0,0,,0,
105.43,0.050,201,-100,1.0,19.8,Bewitcher Cave,0,0,,0,
105.48,0.050,201,-99,1.0,19.9,Bewitcher Cave,0,0,,0,
105.53,0.050,202,-99,1.0,19.8,Bewitcher Cave,0,0,,0,
105.59,0.050,202,-98,1.0,19.8,Bewitcher Cave,0,0,,0,
105.64,0.051,203,-98,1.0,19.8,Bewitcher Cave,0,0,,0,
105.69,0.051,203,-98,0.0,0.0,Bewitcher Cave,0,0,,0,
105.74,0.050,204,-97,1.4,28.1,Bewitcher Cave,0,0,,0,
105.79,0.050,204,-97,0.0,0.0,Bewitcher Cave,0,0,,0,
105.84,0.051,205,-96,1.4,27.8,Bewitcher Cave,0,0,,0,
105.89,0.050,205,-96,0.0,0.0,Bewitcher Cave,0,0,,0,
105.94,0.051,206,-96,1.0,19.8,Bewitcher Cave,0,0,,0,
105.99,0.051,206,-95,1.0,19.7,Bewitcher Cave,0,0,,0,
106.04,0.051,207,-95,1.0,19.7,Bewitcher Cave,0,0,,0,
106.09,0.051,207,-95,0.0,0.0,Bewitcher Cave,0,0,,0,
106.14,0.051,208,-94,1.4,28.0,Bewitcher Cave,0,0,,0,
106.19,0.050,208,-94,0.0,0.0,Bewitcher Cave,0,0,,0,
106.24,0.051,209,-93,1.4,27.7,Bewitcher Cave,0,0,,0,
106.29,0.050,209,-93,0.0,0.0,Bewitcher Cave,0,0,,0,
106.34,0.051,210,-92,1.4,28.0,Bewitcher Cave,0,0,,0,
106.39,0.051,210,-92,0.0,0.0,Bewitcher Cave,0,0,,0,
106.45,0.051,211,-92,1.0,19.7,Bewitcher Cave,0,0,,0,
106.50,0.051,211,-92,0.0,0.0,Bewitcher Cave,0,0,,0,
106.55,0.051,212,-91,1.4,28.0,Bewitcher Cave,0,0,,0,
106.60,0.050,213,-91,1.0,19.9,Bewitcher Cave,0,0,,0,
106.65,0.051,213,-90,1.0,19.7,Bewitcher Cave,0,0,,0,
106.70,0.051,214,-90,1.0,19.8,Bewitcher Cave,0,0,,0,
106.75,0.051,214,-89,1.0,19.7,Bewitcher Cave,0,0,,0,
106.80,0.051,215,-89,1.0,19.8,Bewitcher Cave,0,0,,0,
106.85,0.051,215,-89,0.0,0.0,Bewitcher Cave,0,0,,0,
106.90,0.050,216,-88,1.4,28.1,Bewitcher Cave,0,0,,0,
106.95,0.050,216,-88,0.0,0.0,Bewitcher Cave,0,0,,0,
107.00,0.050,216,-88,0.0,0.0,Bewitcher Cave,0,0,,0,
107.05,0.050,217,-87,1.4,28.0,Bewitcher Cave,0,0,,0,
107.10,0.051,218,-87,1.0,19.8,Bewitcher Cave,0,0,,0,
107.15,0.050,218,-86,1.0,19.9,Bewitcher Cave,0,0,,0,
107.20,0.050,219,-86,1.0,19.8,Bewitcher Cave,0,0,,0,
107.25,0.050,219,-86,0.0,0.0,Bewitcher Cave,0,0,,0,
107.30,0.051,220,-85,1.4,27.9,Bewitcher Cave,0,0,,0,
107.35,0.051,220,-85,0.0,0.0,Bewitcher Cave,0,0,,0,
107.41,0.050,221,-84,1.4,28.1,Bewitcher Cave,0,0,,0,
107.46,0.050,221,-84,0.0,0.0,Bewitcher Cave,0,0,,0,
107.51,0.051,222,-84,1.0,19.8,Bewitcher Cave,0,0,,0,
107.56,0.051,222,-83,1.0,19.7,Bewitcher Cave,0,0,,0,
107.61,0.050,223,-83,1.0,19.9,Bewitcher Cave,0,0,,0,
107.66,0.051,223,-83,0.0,0.0,Bewitcher Cave,0,0,,0,
107.71,0.051,224,-82,1.4,27.8,Bewitcher Cave,0,0,,0,
107.76,0.050,224,-82,0.0,0.0,Bewitcher Cave,0,0,,0,
107.81,0.051,225,-81,1.4,27.9,Bewitcher Cave,0,0,,0,
107.86,0.050,225,-81,0.0,0.0,Bewitcher Cave,0,0,,0,
107.91,0.050,225,-81,0.0,0.0,Bewitcher Cave,0,0,,0,
107.96,0.050,225,-81,0.0,0.0,Bewitcher Cave,0,0,,0,
108.01,0.050,225,-80,1.0,19.9,Bewitcher Cave,0,0,,0,
108.06,0.050,226,-80,1.0,19.9,Bewitcher Cave,0,0,,0,
108.11,0.050,226,-79,1.0,19.8,Bewitcher Cave,0,0,,0,
108.16,0.050,226,-79,0.0,0.0,Bewitcher Cave,0,0,,0,
108.21,0.051,227,-78,1.4,27.9,Bewitcher Cave,0,0,,0,
108.26,0.051,227,-77,1.0,19.8,Bewitcher Cave,0,0,,0,
108.31,0.051,227,-77,0.0,0.0,Bewitcher Cave,0,0,,0,
108.36,0.051,228,-76,1.4,27.9,Bewitcher Cave,0,0,,0,
108.42,0.051,228,-76,0.0,0.0,Bewitcher Cave,0,0,,0,
108.47,0.051,228,-75,1.0,19.8,Bewitcher Cave,0,0,,0,
108.52,0.051,229,-75,1.0,19.8,Bewitcher Cave,0,0,,0,
108.57,0.051,229,-74,1.0,19.8,Bewitcher Cave,0,0,,0,
108.62,0.051,229,-74,0.0,0.0,Bewitcher Cave,0,0,,0,
108.67,0.051,230,-73,1.4,27.9,Bewitcher Cave,0,0,,0,
108.72,0.050,230,-72,1.0,19.8,Bewitcher Cave,0,0,,0,
108.77,0.051,230,-72,0.0,0.0,Bewitcher Cave,0,0,,0,
108.82,0.050,231,-71,1.4,28.0,Bewitcher Cave,0,0,,0,
108.87,0.051,231,-71,0.0,0.0,Bewitcher Cave,0,0,,0,
108.92,0.050,231,-70,1.0,19.8,Bewitcher Cave,0,0,,0,
108.97,0.051,232,-70,1.0,19.7,Bewitcher Cave,0,0,,0,
109.02,0.050,232,-69,1.0,19.9,Bewitcher Cave,0,0,,0,
109.07,0.051,232,-69,0.0,0.0,Bewitcher Cave,0,0,,0,
109.12,0.051,232,-68,1.0,19.7,Bewitcher Cave,0,0,,0,
109.17,0.050,233,-68,1.0,19.8,Bewitcher Cave,0,0,,0,
109.22,0.051,233,-67,1.0,19.8,Bewitcher Cave,0,0,,0,
109.28,0.051,233,-67,0.0,0.0,Bewitcher Cave,0,0,,0,
109.33,0.050,234,-66,1.4,28.1,Bewitcher Cave,0,0,,0,
109.38,0.050,234,-65,1.0,19.8,Bewitcher Cave,0,0,,0,
109.43,0.051,234,-65,0.0,0.0,Bewitcher Cave,0,0,,0,
109.48,0.050,235,-64,1.4,28.1,Bewitcher Cave,0,0,,0,
109.53,0.051,235,-64,0.0,0.0,Bewitcher Cave,0,0,,0,
109.58,0.050,235,-63,1.0,19.8,Bewitcher Cave,0,0,,0,
109.63,0.050,236,-63,1.0,19.9,Bewitcher Cave,0,0,,0,
109.68,0.050,236,-62,1.0,19.9,Bewitcher Cave,0,0,,0,
109.73,0.050,236,-62,0.0,0.0,Bewitcher Cave,0,0,,0,
109.78,0.050,237,-61,1.4,28.1,Bewitcher Cave,0,0,,0,
109.83,0.050,237,-60,1.0,19.8,Bewitcher Cave,0,0,,0,
109.88,0.051,237,-60,0.0,0.0,Bewitcher Cave,0,0,,0,
109.93,0.051,238,-59,1.4,27.9,Bewitcher Cave,0,0,,0,
109.98,0.050,238,-59,0.0,0.0,Bewitcher Cave,0,0,,0,
110.03,0.051,238,-58,1.0,19.8,Bewitcher Cave,0,0,,0,
110.08,0.051,239,-58,1.0,19.6,Bewitcher Cave,0,0,,0,
110.13,0.051,239,-57,1.0,19.7,Bewitcher Cave,0,0,,0,
110.18,0.050,239,-56,1.0,19.9,Bewitcher Cave,0,0,,0,
110.23,0.050,239,-56,0.0,0.0,Bewitcher Cave,0,0,,0,
110.29,0.051,240,-55,1.4,27.9,Bewitcher Cave,0,0,,0,
110.34,0.050,240,-55,0.0,0.0,Bewitcher Cave,0,0,,0,
110.39,0.051,240,-54,1.0,19.8,Bewitcher Cave,0,0,,0,
110.44,0.050,241,-54,1.0,19.8,Bewitcher Cave,0,0,,0,
110.49,0.050,241,-53,1.0,19.9,Bewitcher Cave,0,0,,0,
110.54,0.051,242,-52,1.4,28.0,Bewitcher Cave,0,0,,0,
110.59,0.051,242,-52,0.0,0.0,Bewitcher Cave,0,0,,0,
110.64,0.051,242,-51,1.0,19.7,Bewitcher Cave,0,0,,0,
110.69,0.051,242,-51,0.0,0.0,Bewitcher Cave,0,0,,0,
110.74,0.051,243,-50,1.4,27.9,Bewitcher Cave,0,0,,0,
110.79,0.050,243,-50,0.0,0.0,Bewitcher Cave,0,0,,0,
110.84,0.050,243,-50,0.0,0.0,Bewitcher Cave,0,0,,0,
110.89,0.051,243,-50,0.0,0.0,Bewitcher Cave,0,0,,0,
110.94,0.051,244,-51,1.4,27.9,Bewitcher Cave,0,0,,0,
110.99,0.051,244,-51,0.0,0.0,Bewitcher Cave,0,0,,0,
111.04,0.050,245,-51,1.0,19.8,Bewitcher Cave,0,0,,0,
111.09,0.050,246,-51,1.0,19.9,Bewitcher Cave,0,0,,0,
111.14,0.051,246,-52,1.0,19.8,Bewitcher Cave,0,0,,0,
111.19,0.050,247,-52,1.0,19.8,Bewitcher Cave,0,0,,0,
111.25,0.050,247,-52,0.0,0.0,Bewitcher Cave,0,0,,0,
111.30,0.051,248,-53,1.4,27.9,Bewitcher Cave,0,0,,0,
111.35,0.050,248,-53,0.0,0.0,Bewitcher Cave,0,0,,0,
111.40,0.051,249,-53,1.0,19.8,Bewitcher Cave,0,0,,0,
111.45,0.050,250,-54,1.4,28.1,Bewitcher Cave,0,0,,0,
111.50,0.050,250,-54,0.0,0.0,Bewitcher Cave,0,0,,0,
111.55,0.051,251,-54,1.0,19.6,Bewitcher Cave,0,0,,0,
111.60,0.051,251,-55,1.0,19.8,Bewitcher Cave,0,0,,0,
111.65,0.051,252,-55,1.0,19.6,Bewitcher Cave,0,0,,0,
111.70,0.050,252,-55,0.0,0.0,Bewitcher Cave,0,0,,0,
111.75,0.050,253,-56,1.4,28.1,Bewitcher Cave,0,0,,0,
111.80,0.051,253,-56,0.0,0.0,Bewitcher Cave,0,0,,0,
111.85,0.051,254,-56,1.0,19.7,Bewitcher Cave,0,0,,0,
111.90,0.051,254,-57,1.0,19.7,Bewitcher Cave,0,0,,0,
111.95,0.050,255,-57,1.0,19.8,Bewitcher Cave,0,0,,0,
112.00,0.050,256,-57,1.0,19.8,Bewitcher Cave,0,0,,0,
112.05,0.050,256,-58,1.0,19.8,Bewitcher Cave,0,0,,0,
112.10,0.050,257,-58,1.0,19.9,Bewitcher Cave,0,0,,0,
112.16,0.050,257,-58,0.0,0.0,Bewitcher Cave,0,0,,0,
112.21,0.050,258,-59,1.4,28.0,Bewitcher Cave,0,0,,0,
112.26,0.051,258,-59,0.0,0.0,Bewitcher Cave,0,0,,0,
112.31,0.050,259,-59,1.0,19.9,Bewitcher Cave,0,0,,0,
112.36,0.051,259,-60,1.0,19.7,Bewitcher Cave,0,0,,0,
112.41,0.050,260,-60,1.0,19.8,Bewitcher Cave,0,0,,0,
112.46,0.051,260,-60,0.0,0.0,Bewitcher Cave,0,0,,0,
112.51,0.050,261,-61,1.4,28.1,Bewitcher Cave,0,0,,0,
112.56,0.050,261,-61,0.0,0.0,Bewitcher Cave,0,0,,0,
112.61,0.051,262,-61,1.0,19.7,Bewitcher Cave,0,0,,0,
112.66,0.051,263,-62,1.4,27.9,Bewitcher Cave,0,0,,0,
112.71,0.051,263,-62,0.0,0.0,Bewitcher Cave,0,0,,0,
112.76,0.050,264,-62,1.0,19.8,Bewitcher Cave,0,0,,0,
112.81,0.051,264,-62,0.0,0.0,Bewitcher Cave,0,0,,0,
112.86,0.050,265,-63,1.4,28.1,Bewitcher Cave,0,0,,0,
112.91,0.050,265,-63,0.0,0.0,Bewitcher Cave,0,0,,0,
112.96,0.051,266,-63,1.0,19.7,Bewitcher Cave,0,0,,0,
113.01,0.051,267,-64,1.4,27.8,Bewitcher Cave,0,0,,0,
113.06,0.051,267,-64,0.0,0.0,Bewitcher Cave,0,0,,0,
113.12,0.051,268,-64,1.0,19.8,Bewitcher Cave,0,0,,0,
113.17,0.050,268,-65,1.0,19.9,Bewitcher Cave,0,0,,0,
113.22,0.050,269,-65,1.0,19.9,Bewitcher Cave,0,0,,0,
113.27,0.051,269,-65,0.0,0.0,Bewitcher Cave,0,0,,0,
113.32,0.051,270,-66,1.4,27.9,Bewitcher Cave,0,0,,0,
113.37,0.051,271,-66,1.0,19.6,Bewitcher Cave,0,0,,0,
113.42,0.051,271,-66,0.0,0.0,Bewitcher Cave,0,0,,0,
113.47,0.050,272,-67,1.4,28.1,Bewitcher Cave,0,0,,0,
113.52,0.051,272,-67,0.0,0.0,Bewitcher Cave,0,0,,0,
113.57,0.051,273,-67,1.0,19.6,Bewitcher Cave,0,0,,0,
113.62,0.050,273,-68,1.0,19.9,Bewitcher Cave,0,0,,0,
113.67,0.050,274,-68,1.0,19.8,Bewitcher Cave,0,0,,0,
113.72,0.051,274,-68,0.0,0.0,Bewitcher Cave,0,0,,0,
113.77,0.050,275,-69,1.4,28.0,Bewitcher Cave,0,0,,0,
113.82,0.050,276,-69,1.0,19.9,Bewitcher Cave,0,0,,0,
113.87,0.051,276,-69,0.0,0.0,Bewitcher Cave,0,0,,0,
113.92,0.051,277,-70,1.4,27.9,Bewitcher Cave,0,0,,0,
113.97,0.051,277,-70,0.0,0.0,Bewitcher Cave,0,0,,0,
114.03,0.051,278,-70,1.0,19.7,Bewitcher Cave,0,0,,0,
114.08,0.050,278,-71,1.0,19.9,Bewitcher Cave,0,0,,0,
114.13,0.051,279,-71,1.0,19.7,Bewitcher Cave,0,0,,0,
114.18,0.050,279,-71,0.0,0.0,Bewitcher Cave,0,0,,0,
114.23,0.050,280,-72,1.4,28.1,Bewitcher Cave,0,0,,0,
114.28,0.050,280,-72,0.0,0.0,Bewitcher Cave,0,0,,0,
114.33,0.051,281,-72,1.0,19.8,Bewitcher Cave,0,0,,0,
114.38,0.051,282,-73,1.4,27.9,Bewitcher Cave,0,0,,0,
114.43,0.051,282,-73,0.0,0.0,Bewitcher Cave,0,0,,0,
114.48,0.051,283,-73,1.0,19.8,Bewitcher Cave,0,0,,0,
114.53,0.050,283,-73,0.0,0.0,Bewitcher Cave,0,0,,0,
114.58,0.051,284,-74,1.4,28.0,Bewitcher Cave,0,0,,0,
114.63,0.051,284,-74,0.0,0.0,Bewitcher Cave,0,0,,0,
114.68,0.050,285,-74,1.0,19.8,Bewitcher Cave,0,0,,0,
114.73,0.050,285,-75,1.0,19.8,Bewitcher Cave,0,0,,0,
114.78,0.051,286,-75,1.0,19.8,Bewitcher Cave,0,0,,0,
114.83,0.050,286,-75,0.0,0.0,Bewitcher Cave,0,0,,0,
114.88,0.050,287,-76,1.4,28.0,Bewitcher Cave,0,0,,0,
114.93,0.051,288,-76,1.0,19.7,Bewitcher Cave,0,0,,0,
114.99,0.051,288,-77,1.0,19.7,Bewitcher Cave,0,0,,0,
115.04,0.050,289,-77,1.0,19.8,Bewitcher Cave,0,0,,0,
115.09,0.051,289,-77,0.0,0.0,Bewitcher Cave,0,0,,0,
115.14,0.050,290,-77,1.0,19.8,Bewitcher Cave,0,0,,0,
115.19,0.050,290,-78,1.0,19.9,Bewitcher Cave,0,0,,0,
115.24,0.051,291,-78,1.0,19.8,Bewitcher Cave,0,0,,0,
115.29,0.050,292,-78,1.0,19.8,Bewitcher Cave,0,0,,0,
115.34,0.050,292,-79,1.0,19.8,Bewitcher Cave,0,0,,0,
115.39,0.051,293,-79,1.0,19.7,Bewitcher Cave,0,0,,0,
115.44,0.051,293,-79,0.0,0.0,Bewitcher Cave,0,0,,0,
115.49,0.051,294,-80,1.4,27.8,Bewitcher Cave,0,0,,0,
115.54,0.051,294,-80,0.0,0.0,Bewitcher Cave,0,0,,0,
115.59,0.050,295,-80,1.0,19.8,Bewitcher Cave,0,0,,0,
115.64,0.051,296,-81,1.4,27.8,Bewitcher Cave,0,0,,0,
115.69,0.050,296,-81,0.0,0.0,Bewitcher Cave,0,0,,0,
115.74,0.050,296,-81,0.0,0.0,Bewitcher Cave,0,0,,0,
115.79,0.050,296,-81,0.0,0.0,Bewitcher Cave,0,0,,0,
115.84,0.051,296,-81,0.0,0.0,Bewitcher Cave,0,0,,0,
115.90,0.051,297,-80,1.4,27.9,Bewitcher Cave,0,0,,0,
115.95,0.051,297,-80,0.0,0.0,Bewitcher Cave,0,0,,0,
116.00,0.051,298,-79,1.4,27.9,Bewitcher Cave,0,0,,0,
116.05,0.051,298,-79,0.0,0.0,Bewitcher Cave,0,0,,0,
116.10,0.050,299,-78,1.4,28.1,Bewitcher Cave,0,0,,0,
116.15,0.051,299,-78,0.0,0.0,Bewitcher Cave,0,0,,0,
116.20,0.050,300,-78,1.0,19.8,Bewitcher Cave,0,0,,0,
116.25,0.051,300,-77,1.0,19.7,Bewitcher Cave,0,0,,0,
116.30,0.051,300,-77,0.0,0.0,Bewitcher Cave,0,0,,0,
116.35,0.051,301,-76,1.4,27.8,Bewitcher Cave,0,0,,0,
116.40,0.050,301,-76,0.0,0.0,Bewitcher Cave,0,0,,0,
116.45,0.051,302,-75,1.4,27.9,Bewitcher Cave,0,0,,0,
116.50,0.050,302,-75,0.0,0.0,Bewitcher Cave,0,0,,0,
116.55,0.051,303,-74,1.4,27.9,Bewitcher Cave,0,0,,0,
116.60,0.051,303,-74,0.0,0.0,Bewitcher Cave,0,0,,0,
116.65,0.050,304,-74,1.0,19.9,Bewitcher Cave,0,0,,0,
116.70,0.051,304,-73,1.0,19.8,Bewitcher Cave,0,0,,0,
116.75,0.050,305,-72,1.4,28.1,Bewitcher Cave,0,0,,0,
116.81,0.050,305,-72,0.0,0.0,Bewitcher Cave,0,0,,0,
116.86,0.051,306,-72,1.0,19.7,Bewitcher Cave,0,0,,0,
116.91,0.050,306,-71,1.0,19.9,Bewitcher Cave,0,0,,0,
116.96,0.051,306,-71,0.0,0.0,Bewitcher Cave,0,0,,0,
117.01,0.051,307,-70,1.4,27.9,Bewitcher Cave,0,0,,0,
117.06,0.050,307,-70,0.0,0.0,Bewitcher Cave,0,0,,0,
117.11,0.051,308,-70,1.0,19.8,Bewitcher Cave,0,0,,0,
117.16,0.051,308,-69,1.0,19.7,Bewitcher Cave,0,0,,0,
117.21,0.050,309,-68,1.4,28.0,Bewitcher Cave,0,0,,0,
117.26,0.051,309,-68,0.0,0.0,Bewitcher Cave,0,0,,0,
117.31,0.051,310,-68,1.0,19.7,Bewitcher Cave,0,0,,0,
117.36,0.051,310,-67,1.0,19.8,Bewitcher Cave,0,0,,0,
117.41,0.051,310,-67,0.0,0.0,Bewitcher Cave,0,0,,0,
117.46,0.050,311,-66,1.4,28.1,Bewitcher Cave,0,0,,0,
117.51,0.051,311,-66,0.0,0.0,Bewitcher Cave,0,0,,0,
117.56,0.051,312,-65,1.4,27.9,Bewitcher Cave,0,0,,0,
117.61,0.051,312,-65,0.0,0.0,Bewitcher Cave,0,0,,0,
117.67,0.051,313,-65,1.0,19.7,Bewitcher Cave,0,0,,0,
117.72,0.051,313,-64,1.0,19.8,Bewitcher Cave,0,0,,0,
117.77,0.050,314,-64,1.0,19.8,Bewitcher Cave,0,0,,0,
117.82,0.050,314,-63,1.0,19.9,Bewitcher Cave,0,0,,0,
117.87,0.050,315,-63,1.0,19.8,Bewitcher Cave,0,0,,0,
117.92,0.050,315,-62,1.0,19.8,Bewitcher Cave,0,0,,0,
117.97,0.051,316,-62,1.0,19.7,Bewitcher Cave,0,0,,0,
118.02,0.051,316,-61,1.0,19.8,Bewitcher Cave,0,0,,0,
118.07,0.050,316,-61,0.0,0.0,Bewitcher Cave,0,0,,0,
118.12,0.051,317,-61,1.0,19.7,Bewitcher Cave,0,0,,0,
118.17,0.051,317,-60,1.0,19.8,Bewitcher Cave,0,0,,0,
118.22,0.051,318,-60,1.0,19.7,Bewitcher Cave,0,0,,0,
118.27,0.051,318,-59,1.0,19.7,Bewitcher Cave,0,0,,0,
118.32,0.050,319,-59,1.0,19.8,Bewitcher Cave,0,0,,0,
118.37,0.050,319,-58,1.0,19.9,Bewitcher Cave,0,0,,0,
118.42,0.050,320,-58,1.0,19.8,Bewitcher Cave,0,0,,0,
118.47,0.051,320,-57,1.0,19.7,Bewitcher Cave,0,0,,0,
118.52,0.051,321,-57,1.0,19.8,Bewitcher Cave,0,0,,0,
118.58,0.051,321,-57,0.0,0.0,Bewitcher Cave,0,0,,0,
118.63,0.051,322,-56,1.4,27.9,Bewitcher Cave,0,0,,0,
118.68,0.051,322,-56,0.0,0.0,Bewitcher Cave,0,0,,0,
118.73,0.052,322,-55,1.0,19.4,Bewitcher Cave,0,0,,0,
118.78,0.050,323,-55,1.0,19.8,Bewitcher Cave,0,0,,0,
118.83,0.051,323,-54,1.0,19.7,Bewitcher Cave,0,0,,0,
118.88,0.050,324,-54,1.0,19.9,Bewitcher Cave,0,0,,0,
118.93,0.051,324,-53,1.0,19.6,Bewitcher Cave,0,0,,0,
118.98,0.051,325,-53,1.0,19.7,Bewitcher Cave,0,0,,0,
119.03,0.051,325,-53,0.0,0.0,Bewitcher Cave,0,0,,0,
119.08,0.051,326,-52,1.4,27.9,Bewitcher Cave,0,0,,0,
119.13,0.050,326,-51,1.0,19.8,Bewitcher Cave,0,0,,0,
119.18,0.050,327,-51,1.0,19.8,Bewitcher Cave,0,0,,0,
119.23,0.051,327,-51,0.0,0.0,Bewitcher Cave,0,0,,0,
119.28,0.050,328,-50,1.4,28.0,Bewitcher Cave,0,0,,0,
119.34,0.051,328,-50,0.0,0.0,Bewitcher Cave,0,0,,0,
119.39,0.050,328,-49,1.0,19.9,Bewitcher Cave,0,0,,0,
119.44,0.051,329,-49,1.0,19.8,Bewitcher Cave,0,0,,0,
119.49,0.051,329,-48,1.0,19.8,Bewitcher Cave,0,0,,0,
119.54,0.051,330,-48,1.0,19.8,Bewitcher Cave,0,0,,0,
119.59,0.051,330,-47,1.0,19.8,Bewitcher Cave,0,0,,0,
119.64,0.051,331,-47,1.0,19.7,Bewitcher Cave,0,0,,0,
119.69,0.050,331,-47,0.0,0.0,Bewitcher Cave,0,0,,0,
119.74,0.051,332,-46,1.4,27.9,Bewitcher Cave,0,0,,0,
119.79,0.051,332,-46,0.0,0.0,Bewitcher Cave,0,0,,0,
119.84,0.051,333,-45,1.4,27.7,Bewitcher Cave,0,0,,0,
119.89,0.051,333,-45,0.0,0.0,Bewitcher Cave,0,0,,0,
119.94,0.050,334,-44,1.4,28.1,Bewitcher Cave,0,0,,0,
119.99,0.050,334,-44,0.0,0.0,Bewitcher Cave,0,0,,0,
120.04,0.051,334,-43,1.0,19.6,Bewitcher Cave,0,0,,0,
120.09,0.050,335,-43,1.0,19.9,Bewitcher Cave,0,0,,0,
120.14,0.051,335,-43,0.0,0.0,Bewitcher Cave,0,0,,0,
120.20,0.051,336,-42,1.4,27.9,Bewitcher Cave,0,0,,0,
120.25,0.051,336,-42,0.0,0.0,Bewitcher Cave,0,0,,0,
120.30,0.051,337,-41,1.4,27.9,Bewitcher Cave,0,0,,0,
120.35,0.051,337,-41,0.0,0.0,Skull Tomb,0,0,,0,
120.40,0.050,338,-40,1.4,28.1,Skull Tomb,0,0,,0,
120.45,0.051,338,-40,0.0,0.0,Skull Tomb,0,0,,0,
120.50,0.050,339,-39,1.4,28.1,Skull Tomb,0,0,,0,
120.55,0.051,339,-39,0.0,0.0,Skull Tomb,0,0,,0,
120.60,0.051,339,-38,1.0,19.8,Skull Tomb,0,0,,0,
120.65,0.050,340,-38,1.0,19.9,Skull Tomb,0,0,,0,
120.70,0.050,340,-38,0.0,0.0,Skull Tomb,0,0,,0,
120.75,0.050,341,-37,1.4,28.0,Skull Tomb,0,0,,0,
120.80,0.051,341,-37,0.0,0.0,Skull Tomb,0,0,,0,
120.85,0.051,342,-36,1.4,27.9,Skull Tomb,0,0,,0,
120.90,0.050,342,-36,0.0,0.0,Skull Tomb,0,0,,0,
120.95,0.051,343,-35,1.4,28.0,Skull Tomb,0,0,,0,
121.00,0.051,343,-35,0.0,0.0,Skull Tomb,0,0,,0,
121.06,0.051,343,-35,0.0,0.0,Skull Tomb,0,0,,0,
121.11,0.050,343,-35,0.0,0.0,Skull Tomb,0,0,,0,
121.16,0.051,343,-35,0.0,0.0,Skull Tomb,0,0,,0,
121.21,0.050,343,-34,1.0,19.8,Skull Tomb,0,0,,0,
121.26,0.051,343,-33,1.0,19.8,Skull Tomb,0,0,,0,
121.31,0.050,343,-33,0.0,0.0,Skull Tomb,0,0,,0,
121.36,0.050,344,-32,1.4,28.1,Skull Tomb,0,0,,0,
121.41,0.051,344,-31,1.0,19.8,Skull Tomb,0,0,,0,
121.46,0.051,344,-31,0.0,0.0,Skull Tomb,0,0,,0,
121.51,0.050,344,-30,1.0,19.8,Skull Tomb,0,0,,0,
121.56,0.050,344,-29,1.0,19.9,Skull Tomb,0,0,,0,
121.61,0.051,344,-29,0.0,0.0,Skull Tomb,0,0,,0,
121.66,0.050,344,-28,1.0,19.9,Skull Tomb,0,0,,0,
121.71,0.050,344,-27,1.0,19.9,Skull Tomb,0,0,,0,
121.76,0.050,344,-27,0.0,0.0,Skull Tomb,0,0,,0,
121.81,0.051,344,-26,1.0,19.6,Skull Tomb,0,0,,0,
121.86,0.051,345,-26,1.0,19.8,Skull Tomb,0,0,,0,
121.91,0.050,345,-25,1.0,19.9,Skull Tomb,0,0,,0,
121.96,0.050,345,-24,1.0,19.8,Skull Tomb,0,0,,0,
122.01,0.050,345,-24,0.0,0.0,Skull Tomb,0,0,,0,
122.06,0.050,345,-23,1.0,19.8,Skull Tomb,0,0,,0,
122.12,0.051,345,-23,0.0,0.0,Skull Tomb,0,0,,0,
122.17,0.051,345,-22,1.0,19.8,Skull Tomb,0,0,,0,
122.22,0.050,345,-21,1.0,19.8,Skull Tomb,0,0,,0,
122.27,0.051,345,-21,0.0,0.0,Skull Tomb,0,0,,0,
122.32,0.050,346,-20,1.4,28.1,Skull Tomb,0,0,,0,
122.37,0.051,346,-19,1.0,19.8,Skull Tomb,0,0,,0,
122.42,0.050,346,-19,0.0,0.0,Skull Tomb,0,0,,0,
122.47,0.051,346,-18,1.0,19.7,Skull Tomb,0,0,,0,
122.52,0.050,346,-17,1.0,19.8,Skull Tomb,0,0,,0,
122.57,0.051,346,-17,0.0,0.0,Skull Tomb,0,0,,0,
122.62,0.051,346,-16,1.0,19.8,Skull Tomb,0,0,,0,
122.67,0.050,346,-15,1.0,19.9,Skull Tomb,0,0,,0,
122.72,0.051,346,-15,0.0,0.0,Skull Tomb,0,0,,0,
122.77,0.051,347,-14,1.4,27.9,Skull Tomb,0,0,,0,
122.82,0.051,347,-13,1.0,19.7,Skull Tomb,0,0,,0,
122.87,0.051,347,-13,0.0,0.0,Skull Tomb,0,0,,0,
122.92,0.051,347,-12,1.0,19.8,Skull Tomb,0,0,,0,
122.97,0.051,347,-12,0.0,0.0,Skull Tomb,0,0,,0,
123.03,0.051,347,-11,1.0,19.7,Skull Tomb,0,0,,0,
123.08,0.050,347,-11,0.0,0.0,Skull Tomb,0,0,,0,
123.13,0.051,347,-10,1.0,19.7,Skull Tomb,0,0,,0,
123.18,0.051,347,-9,1.0,19.8,Skull Tomb,0,0,,0,
123.23,0.050,348,-9,1.0,19.9,Skull Tomb,0,0,,0,
123.28,0.050,348,-8,1.0,19.8,Skull Tomb,0,0,,0,
123.33,0.051,348,-7,1.0,19.6,Skull Tomb,0,0,,0,
123.38,0.051,348,-7,0.0,0.0,Skull Tomb,0,0,,0,
123.43,0.051,348,-6,1.0,19.7,Skull Tomb,0,0,,0,
123.48,0.050,348,-5,1.0,19.8,Skull Tomb,0,0,,0,
123.53,0.051,348,-5,0.0,0.0,Skull Tomb,0,0,,0,
123.58,0.051,348,-4,1.0,19.8,Skull Tomb,0,0,,0,
